Dataset: Gulf of Mexico ,,,,,,
Species Name: Bank sea bass (Centropristis ocyurus),,,,,,
,,,,,,
HaulID,Stratum,LAT,LON,Depth,Year,wtcpue
017-1302-00043,May-60,27.06841667,-83.69416667,56.8,2013,0
017-1302-00044,May-60,27.03883333,-83.65158333,56.8,2013,0
017-1302-00014,20-Aug,29.26833333,-85.02083333,29.6,2013,0
017-1302-00045,Apr-60,26.84783333,-83.85533333,74.8,2013,0
017-1302-00015,20-Aug,29.24916667,-85.21708333,33.6,2013,0
017-1302-00046,Apr-60,26.66983333,-83.73691667,69.8,2013,0
017-1302-00016,20-Jul,29.07633333,-84.96083333,34.4,2013,0.010286198
017-1302-00047,Apr-60,26.60533333,-83.74766667,76.2,2013,0
017-1302-00048,Apr-60,26.36533333,-83.86358333,103.7,2013,0
017-1302-00017,20-Jul,29.16225,-84.79733333,34.8,2013,0
017-1302-00049,Apr-60,26.32508333,-83.80866667,91.2,2013,0
017-1302-00018,20-Jul,29.16333333,-84.696,33.5,2013,0
017-1302-00050,Apr-60,26.32325,-83.62758333,65.7,2013,0.144405055
017-1302-00020,Jun-60,28.8985,-84.6295,40.9,2013,0.114862541
017-1302-00078,Mar-60,25.84716667,-82.94441667,45.6,2013,0
017-1302-00051,Apr-60,26.05308333,-83.56858333,69,2013,0
017-1302-00021,Jun-60,28.86341667,-84.64533333,42.6,2013,0.093299623
017-1302-00052,Mar-60,25.99708333,-83.60408333,70,2013,0.033215847
017-1302-00079,Apr-60,26.08508333,-83.12883333,49.6,2013,0
017-1302-00053,Mar-60,25.87041667,-83.62933333,70.5,2013,0
017-1302-00022,Jun-60,28.95466667,-84.78091667,42.3,2013,0.079718032
017-1302-00080,Apr-60,26.18858333,-83.04866667,43.9,2013,0.151383738
017-1302-00054,Mar-60,25.85575,-83.69375,86,2013,0
017-1302-00023,Jun-60,28.76091667,-84.62958333,42,2013,0
017-1302-00081,Apr-60,26.35875,-83.02233333,39.6,2013,0.012179144
017-1302-00055,Mar-60,25.63,-83.65266667,74.8,2013,0
017-1302-00024,Jun-60,28.72075,-84.576,44,2013,0
017-1302-00056,Mar-60,25.32375,-83.59808333,74.3,2013,0
017-1302-00082,Apr-60,26.41133333,-83.29058333,51,2013,0.030598841
017-1302-00025,Jun-60,28.58683333,-84.83116667,53.6,2013,0
017-1302-00057,Mar-60,25.31458333,-83.41183333,66.3,2013,0
017-1302-00083,Apr-60,26.77758333,-83.36166667,50.9,2013,0
017-1302-00026,Jun-60,28.57391667,-84.67808333,55,2013,0.027679872
017-1302-00058,Mar-60,25.14808333,-83.4355,66.8,2013,0.026572677
017-1302-00084,Apr-60,26.90275,-83.27091667,44.6,2013,0
017-1302-00028,Jun-60,28.39408333,-84.39891667,49.9,2013,0.166864985
017-1302-00059,Mar-60,24.99833333,-83.419,66.8,2013,0.022925447
017-1302-00085,Apr-60,26.95741667,-83.37766667,48.5,2013,0
017-1302-00029,Jun-60,28.22983333,-84.34133333,56,2013,0.064217304
017-1302-00060,Feb-60,24.65475,-83.44608333,60,2013,0
017-1302-00030,Jun-60,28.193,-84.51866667,67.7,2013,0.426305748
017-1302-00086,20-May,27.36616667,-83.01933333,20.4,2013,0
017-1302-00061,Feb-60,24.60525,-83.39458333,61.8,2013,0
017-1302-00031,May-60,27.95491667,-84.30666667,63.1,2013,0.298389023
017-1302-00087,20-May,27.14075,-82.92758333,25.1,2013,0
017-1302-00032,May-60,27.81158333,-84.31725,67.2,2013,0.406876264
017-1302-00062,Feb-60,24.74791667,-83.2695,62.1,2013,0
017-1302-00033,May-60,27.8895,-84.04608333,51.8,2013,0.037091029
017-1302-00088,20-May,27.08833333,-82.93108333,26.9,2013,0
017-1302-00063,Feb-60,24.68908333,-83.19466667,58.9,2013,0
017-1302-00118,20-May,27.76016667,-83.11525,18.9,2013,0
017-1302-00034,May-60,27.81216667,-83.78208333,42.5,2013,0
017-1302-00065,Feb-60,24.96825,-82.86008333,45,2013,0
017-1302-00090,20-Apr,26.87875,-82.64333333,20.6,2013,0
017-1302-00035,May-60,27.56933333,-84.03825,61.4,2013,0
017-1302-00066,20-Feb,24.93691667,-82.47691667,30.9,2013,0
017-1302-00036,May-60,27.51658333,-84.09858333,68,2013,0.044019385
017-1302-00091,20-Apr,26.65866667,-82.58241667,20.8,2013,0
017-1302-00067,20-Feb,24.842,-82.21325,24.1,2013,0
017-1302-00123,20-Jun,28.36066667,-83.43183333,21.4,2013,0
017-1302-00037,May-60,27.58408333,-84.30458333,80,2013,0.178258377
017-1302-00068,20-Feb,24.88316667,-82.12408333,22.6,2013,0
017-1302-00092,20-Apr,26.42116667,-82.43183333,17.1,2013,0
017-1302-00125,20-Jun,28.141,-83.69175,33.5,2013,0.023251093
017-1302-00069,20-Mar,25.02183333,-82.08941667,21.1,2013,0
017-1302-00127,20-Jun,28.97741667,-83.71333333,20.9,2013,0
017-1302-00093,20-Apr,26.35366667,-82.27125,12.7,2013,0
017-1302-00070,20-Mar,25.14075,-82.50833333,34.9,2013,0
017-1302-00128,20-Jun,28.95833333,-83.79275,23.6,2013,0.059640898
017-1302-00094,20-Apr,26.33666667,-82.05591667,9.8,2013,0
017-1302-00071,Mar-60,25.18075,-82.65116667,39,2013,0
017-1302-00129,20-Jun,28.82358333,-83.90108333,28.8,2013,0
017-1302-00095,20-Apr,26.1395,-82.12525,15.7,2013,0
017-1302-00072,Mar-60,25.15841667,-82.73316667,41.5,2013,0
017-1302-00130,20-Jun,28.67758333,-84.11341667,35.1,2013,0.009411157
017-1302-00096,20-Apr,26.0275,-82.00283333,12.4,2013,0
017-1302-00073,Mar-60,25.05391667,-82.99866667,43.4,2013,0
017-1302-00131,20-Jun,28.87466667,-84.31325,33,2013,0
017-1302-00097,20-Mar,25.95891667,-82.05208333,15.4,2013,0
017-1302-00074,Mar-60,25.06783333,-83.15166667,58.5,2013,0
017-1302-00132,20-Jul,29.34658333,-84.14783333,23.4,2013,0
017-1302-00098,20-Mar,25.73566667,-82.2005,21.8,2013,0
017-1302-00075,Mar-60,25.27158333,-83.2035,60,2013,0.016054326
017-1302-00076,Mar-60,25.30875,-83.21275,59.6,2013,0
017-1302-00099,20-Mar,25.10008333,-81.85516667,16.6,2013,0
017-1303-00018,20-Nov,29.76225,-88.58833333,26.8,2013,0
017-1302-00077,Mar-60,25.53991667,-83.17991667,58.5,2013,0.023967513
017-1302-00100,20-Mar,25.12466667,-82.04541667,19.4,2013,0
017-1303-00019,20-Nov,29.77133333,-88.65816667,18.9,2013,0
017-1302-00140,20-Jul,29.52808333,-84.94266667,11.3,2013,0
017-1302-00101,20-Mar,25.28475,-82.33516667,27.6,2013,0
017-1302-00141,Aug-60,28.8145,-85.0935,70,2013,0
017-1302-00143,20-Aug,29.54508333,-85.57275,21.6,2013,0
017-1302-00102,Mar-60,25.36966667,-82.7365,38.3,2013,0
017-1302-00144,20-Aug,29.663,-85.719,30.9,2013,0.255485221
017-1302-00145,Aug-60,29.6265,-85.92925,40,2013,0.040119532
017-1302-00146,Aug-60,29.50983333,-85.87616667,40.8,2013,0
017-1302-00147,Aug-60,29.4475,-85.88608333,44.1,2013,0
017-1302-00106,20-Apr,26.11525,-82.29766667,20.1,2013,0
017-1302-00148,Aug-60,29.38125,-85.8365,50.8,2013,0.010286198
017-1302-00149,Sep-60,29.62175,-86.2085,67.5,2013,0.008857559
017-1302-00107,20-Apr,26.0495,-82.55916667,27.6,2013,0
017-1302-00150,Sep-60,29.68116667,-86.26108333,67.5,2013,0
017-1302-00108,20-Apr,26.34341667,-82.7085,28.1,2013,0
017-1302-00151,Sep-60,29.80741667,-86.35541667,80.8,2013,0.055292642
017-1302-00152,Sep-60,29.83858333,-86.34416667,77.5,2013,0.024911885
017-1302-00109,20-Apr,26.63325,-82.88975,31.9,2013,0
017-1303-00001,20-Nov,29.44525,-88.931,12.9,2013,0
017-1302-00110,Apr-60,26.78466667,-83.07383333,38,2013,0.000590504
017-1302-00111,20-Apr,26.8825,-82.81841667,27.6,2013,0
017-1303-00004,Nov-60,29.01533333,-89.00741667,66.2,2013,0
017-1303-00005,Nov-60,29.238,-88.76608333,65,2013,0
017-1302-00112,20-Apr,26.9375,-82.97758333,34,2013,0
017-1303-00006,Nov-60,29.19083333,-88.631,78.2,2013,0
017-1302-00113,20-May,27.41216667,-83.29741667,34,2013,0.000553597
017-1303-00007,Nov-60,29.22591667,-88.59766667,72.2,2013,0
017-1302-00114,20-May,27.47391667,-83.26391667,33.4,2013,0.000553597
017-1303-00009,Nov-60,29.53341667,-88.57041667,41.8,2013,0
017-1302-00115,May-60,27.63575,-83.53966667,39.1,2013,0.002767987
017-1303-00011,0-60,29.389,-87.80766667,79.3,2013,0
017-1302-00116,20-May,27.81583333,-83.48741667,32.8,2013,0.158864609
017-1303-00012,0-60,29.46166667,-87.75008333,68,2013,0
017-1302-00117,20-May,27.67216667,-83.10766667,20.1,2013,0
017-1303-00014,Oct-60,29.64366667,-87.64891667,39.5,2013,0
017-1303-00015,20-Nov,29.68616667,-88.184,35.6,2013,0
017-1303-00016,Nov-60,29.66033333,-88.34466667,38.4,2013,0
017-1303-00017,20-Nov,29.7285,-88.47058333,34.5,2013,0
088-1302-88034,14-20,28.92658333,-90.56108333,10.6,2013,0
088-1302-88001,13-20,29.1785,-89.94683333,12.3,2013,0
088-1302-88035,14-20,28.99733333,-90.50058333,12.9,2013,0
088-1302-88004,14-20,28.87,-90.25933333,22.6,2013,0
088-1302-88005,14-20,28.852,-90.23841667,22.5,2013,0
088-1302-88006,14-20,28.90808333,-90.32075,20.4,2013,0
077-1301-00001,20-Oct,30.10225,-87.57175,26,2013,0.209997964
088-1302-88007,14-20,28.75808333,-90.36958333,18,2013,0
077-1301-00002,20-Oct,30.16375,-87.85141667,11.8,2013,0
088-1302-88010,15-20,28.95016667,-91.44383333,12.1,2013,0
077-1301-00003,20-Nov,30.12133333,-88.36058333,18.9,2013,0
077-1301-00005,20-Nov,30.02508333,-88.33458333,22.3,2013,0
088-1302-88013,16-20,29.14458333,-92.12775,12.5,2013,0
077-1301-00006,20-Nov,30.01633333,-88.466,26.8,2013,0
088-1302-88014,16-20,29.21475,-92.58608333,19.2,2013,0
088-1302-88015,16-20,29.2945,-92.83425,18.3,2013,0
088-1302-88016,16-20,29.23433333,-92.88066667,20.1,2013,0
088-1302-88017,17-20,29.28341667,-93.40233333,16.8,2013,0
088-1302-88018,17-20,29.311,-93.43308333,18.3,2013,0
088-1302-88019,17-20,29.31816667,-93.5855,14.9,2013,0
088-1302-88020,17-20,29.549,-93.45433333,13.4,2013,0
088-1302-88026,17-20,29.4935,-93.06158333,14.4,2013,0
088-1302-88027,16-20,29.35241667,-92.81383333,17.5,2013,0
004-308-00028,20-60,27.34125,-96.72908333,60.5,2014,0
004-308-00029,20-60,27.37391667,-96.63683333,68,2014,0
004-308-00032,0-60,27.459,-96.47258333,79.7,2014,0
004-308-00033,20-60,27.53225,-96.77975,40.4,2014,0
004-308-00034,20-20,27.62441667,-96.8075,32.7,2014,0
004-308-00035,20-20,27.65225,-96.91325,26,2014,0
004-308-00036,20-20,27.77041667,-97.03583333,12.4,2014,0
004-308-00037,20-60,27.62608333,-96.43775,64.6,2014,0
004-308-00038,20-60,27.65158333,-96.39391667,66.8,2014,0
004-308-00039,20-60,27.62175,-96.3305,77.9,2014,0
004-308-00002,21-60,26.08758333,-96.80366667,41.9,2014,0
004-308-00041,20-60,27.72675,-95.80775,75.3,2014,0
004-308-00003,21-20,26.099,-96.91491667,34,2014,0
004-308-00005,21-20,25.9965,-97.03991667,24,2014,0
004-308-00044,20-60,27.87783333,-96.07841667,57.8,2014,0
004-308-00087,18-60,28.2165,-94.36866667,49.2,2014,0
004-308-00006,21-20,26.10958333,-96.99891667,26.7,2014,0
004-308-00045,19-60,28.0345,-96.12708333,37.5,2014,0
004-308-00088,18-60,28.16766667,-94.3605,54.5,2014,0
004-308-00007,21-60,26.23,-96.90058333,36.9,2014,0
004-308-00046,20-20,27.98441667,-96.55791667,25.4,2014,0
004-308-00008,21-20,26.32958333,-97.00033333,30.2,2014,0
004-308-00089,18-60,28.21983333,-94.01525,59.8,2014,0
004-308-00010,21-20,26.45008333,-97.00541667,33.3,2014,0
004-308-00048,19-20,28.08775,-96.44658333,23.8,2014,0
004-308-00090,17-60,28.43291667,-93.84666667,47.9,2014,0
004-308-00011,21-60,26.33316667,-96.7355,42.6,2014,0
004-308-00049,19-20,28.11708333,-96.3175,25.4,2014,0
004-308-00091,17-60,28.36583333,-93.64041667,52.5,2014,0
004-308-00012,21-60,26.34166667,-96.58616667,54.1,2014,0
004-308-00050,19-20,28.15208333,-96.28808333,24.1,2014,0
004-308-00013,21-60,26.29616667,-96.56891667,52.3,2014,0
004-308-00092,17-20,28.57325,-93.63641667,36.4,2014,0
004-308-00014,21-60,26.34591667,-96.52833333,62,2014,0
004-308-00093,17-20,28.614,-93.87058333,32,2014,0
004-308-00052,19-20,28.40508333,-96.1135,17,2014,0
004-308-00016,21-60,26.72225,-96.66775,83.8,2014,0
004-308-00095,18-60,28.45141667,-94.36841667,39.3,2014,0
004-308-00054,19-20,28.46975,-95.98358333,16.6,2014,0
004-308-00017,21-60,26.6965,-96.79033333,60.4,2014,0
004-308-00096,18-20,28.82791667,-94.13608333,25.1,2014,0
004-308-00018,21-60,26.7135,-96.82708333,55.8,2014,0
004-308-00098,18-20,29.2555,-94.02916667,14.4,2014,0
004-308-00055,19-20,28.45691667,-95.88533333,19.2,2014,0
004-308-00020,20-60,27.138,-96.61708333,88,2014,0
004-308-00099,18-20,29.09441667,-94.12508333,18.7,2014,0
004-308-00056,19-20,28.39666667,-95.8195,23.6,2014,0
004-308-00021,20-60,27.125,-96.88625,52.1,2014,0
004-308-00100,18-20,29.08458333,-94.16291667,18.8,2014,0
004-308-00024,20-20,27.31358333,-97.21458333,21.8,2014,0
004-308-00101,18-20,28.96541667,-94.19575,19,2014,0
004-308-00057,19-20,28.48225,-95.60808333,24,2014,0
004-308-00025,20-20,27.34583333,-97.18275,22.5,2014,0
004-308-00102,18-20,29.21066667,-94.24225,14.4,2014,0
004-308-00140,17-20,29.54125,-93.09608333,13,2014,0
004-308-00060,19-20,28.457,-95.44241667,29.1,2014,0
004-308-00026,20-20,27.4635,-97.20608333,16.5,2014,0
004-308-00103,18-20,29.32541667,-94.2675,15,2014,0
004-308-00141,17-20,29.52325,-93.04566667,13.2,2014,0
004-308-00062,19-60,28.08633333,-95.40183333,49,2014,0
004-308-00104,18-20,29.49058333,-94.06583333,12.3,2014,0
004-308-00143,16-20,29.50383333,-92.8655,12.8,2014,0
004-308-00107,18-20,29.44683333,-94.345,12.6,2014,0
004-308-00063,19-60,28.219,-95.33016667,41.3,2014,0
004-308-00144,16-20,29.35558333,-92.97566667,16.8,2014,0
004-308-00109,18-20,29.35075,-94.45575,13.4,2014,0
004-308-00145,17-20,29.21283333,-93.02308333,19.6,2014,0
004-308-00064,19-20,28.39925,-95.2715,34.2,2014,0
004-308-00146,16-20,29.2175,-92.57633333,18.1,2014,0
004-308-00110,17-20,29.08591667,-93.92566667,19.2,2014,0
004-308-00065,19-20,28.4775,-95.2205,31.6,2014,0
004-308-00147,16-20,29.13316667,-92.45933333,18.7,2014,0
004-308-00111,17-60,28.04116667,-93.97191667,71.9,2014,0
004-308-00148,16-20,29.035,-92.40691667,23.4,2014,0
004-308-00066,19-20,28.47366667,-95.09958333,34,2014,0
004-308-00115,17-60,28.049,-93.53416667,84.3,2014,0
004-308-00150,16-20,28.87875,-92.79766667,26,2014,0
004-308-00067,19-20,28.66641667,-95.35125,20.7,2014,0
004-308-00152,17-20,28.85541667,-93.08383333,25.2,2014,0
004-308-00118,16-60,28.02816667,-92.51033333,93.3,2014,0
004-308-00068,19-20,28.71791667,-95.23591667,21.6,2014,0
004-308-00153,17-20,28.85791667,-93.10816667,24.3,2014,0
004-308-00119,16-60,28.04008333,-92.54258333,102.6,2014,0
004-308-00154,17-20,28.7995,-93.15725,26.5,2014,0
004-308-00069,19-20,28.92766667,-95.10616667,16.6,2014,0
004-308-00193,15-20,28.853,-91.33766667,12.4,2014,0
004-308-00120,16-60,28.16933333,-92.7175,71.5,2014,0
004-308-00155,16-20,28.7045,-92.98641667,32.9,2014,0
004-308-00071,18-20,29.19375,-94.78183333,12.6,2014,0
004-308-00194,15-20,28.78516667,-91.25091667,13.7,2014,0
004-308-00156,17-60,28.52533333,-93.094,42.4,2014,0
004-308-00121,16-60,28.15591667,-92.89083333,73.9,2014,0
004-308-00195,15-20,28.7265,-91.16391667,13.5,2014,0
004-308-00072,18-20,29.19058333,-94.74541667,13.9,2014,0
004-308-00158,16-60,28.54033333,-92.9245,43,2014,0
004-308-00196,15-20,28.65125,-91.18083333,19.9,2014,0
004-308-00122,17-60,28.34783333,-93.37058333,54.3,2014,0
004-308-00073,18-20,29.0355,-94.50466667,16.5,2014,0
004-308-00159,16-60,28.62541667,-92.75083333,36.8,2014,0
004-308-00198,14-60,28.26958333,-90.79958333,65.7,2014,0
004-308-00123,17-60,28.39683333,-93.42683333,51.4,2014,0
004-308-00161,16-20,28.76175,-92.70516667,31.1,2014,0
004-308-00074,18-20,29.02041667,-94.29991667,17.2,2014,0
004-308-00199,14-60,28.29466667,-90.72275,58.3,2014,0
004-308-00125,17-60,28.51633333,-93.47941667,41.1,2014,0
004-308-00164,16-60,28.406,-92.51333333,56,2014,0
004-308-00200,14-60,28.32841667,-90.45833333,53.2,2014,0
004-308-00079,18-60,28.33825,-94.947,38.8,2014,0
004-308-00165,16-60,28.34366667,-92.08958333,59.6,2014,0
004-308-00201,14-60,28.24508333,-90.22833333,96.7,2014,0
004-308-00126,17-60,28.56633333,-93.34816667,38.8,2014,0
004-308-00080,18-60,28.18008333,-94.83716667,50.8,2014,0
004-308-00202,14-60,28.45341667,-90.04808333,77.2,2014,0
004-308-00166,16-60,28.26175,-92.14375,66,2014,0
004-308-00130,17-20,29.15141667,-93.16583333,19.8,2014,0
004-308-00081,18-60,28.12,-94.7905,52.3,2014,0
004-308-00203,14-60,28.50841667,-90.03675,74.6,2014,0
004-308-00131,17-20,29.27675,-93.38775,16.8,2014,0
004-308-00084,18-60,28.06108333,-94.68358333,59.3,2014,0
004-308-00167,16-60,28.13,-92.28783333,79.7,2014,0
004-308-00205,14-60,28.56108333,-90.10675,60.4,2014,0
004-308-00132,17-20,29.34141667,-93.41483333,16.3,2014,0
004-308-00085,18-60,27.99591667,-94.68808333,74.2,2014,0
004-308-00245,Jun-60,28.54408333,-84.13191667,38.8,2014,0
004-308-00170,15-60,28.20508333,-91.74025,76.3,2014,0
004-308-00206,14-20,28.65966667,-90.38933333,21.8,2014,0
004-308-00133,17-20,29.27525,-93.51066667,13.2,2014,0
004-308-00246,Jun-60,28.52566667,-84.1065,37.5,2014,0.039038872
004-308-00207,14-20,28.61983333,-90.37291667,32.9,2014,0
004-308-00171,15-60,28.1525,-91.45008333,93.6,2014,0
004-308-00134,17-20,29.33641667,-93.74075,14.4,2014,0
004-308-00209,14-20,28.56025,-90.48633333,32.9,2014,0
004-308-00248,20-Jun,28.58275,-83.80316667,29.1,2014,0
004-308-00172,15-60,28.19683333,-91.16316667,86.3,2014,0
004-308-00135,17-20,29.32166667,-93.8395,14.3,2014,0
004-308-00210,14-20,28.61575,-90.71316667,18.7,2014,0
004-308-00249,20-Jun,28.44683333,-83.6285,26.5,2014,0.241879499
004-308-00173,15-60,28.34233333,-91.33575,63.6,2014,0
004-308-00136,17-20,29.36016667,-93.90116667,13,2014,0
004-308-00211,14-20,28.61516667,-90.75916667,18.3,2014,0
004-308-00251,Apr-60,26.8085,-83.32083333,48.5,2014,0
004-308-00174,15-60,28.4545,-91.22808333,43.3,2014,0
004-308-00137,17-20,29.54091667,-93.8665,12.8,2014,0
004-308-00212,14-20,28.6045,-90.84666667,20.1,2014,0
004-308-00252,Apr-60,26.16533333,-83.09816667,48.3,2014,0
004-308-00176,15-60,28.46641667,-91.6535,51.6,2014,0
004-308-00138,17-20,29.59675,-93.69591667,11.7,2014,0
004-308-00213,14-20,28.63358333,-90.93475,18.8,2014,0
004-308-00253,20-Apr,26.282,-82.59158333,25.4,2014,0
004-308-00177,15-60,28.51458333,-91.7735,47.9,2014,0
004-308-00139,17-20,29.6175,-93.48291667,12.4,2014,0
004-308-00215,14-20,28.76908333,-90.69883333,18.7,2014,0
004-308-00178,15-60,28.49725,-91.90358333,49.2,2014,0
004-308-00218,13-20,28.96341667,-89.89533333,33.5,2014,0.013817792
004-308-00255,20-Mar,25.88883333,-82.08133333,18.5,2014,0
004-308-00181,15-20,28.69225,-91.89791667,34.4,2014,0
004-308-00221,13-60,28.66525,-89.66283333,98.4,2014,0
004-308-00256,20-Mar,25.84366667,-81.88408333,12.6,2014,0
004-308-00222,13-60,28.90141667,-89.22916667,55.6,2014,0
004-308-00182,15-20,28.7195,-91.85391667,32.2,2014,0
004-308-00223,13-20,28.95166667,-89.205,19,2014,0
004-308-00183,15-20,28.77916667,-91.67916667,25.8,2014,0
004-308-00259,Mar-60,25.26591667,-82.61383333,37.1,2014,0
004-308-00260,20-Feb,24.77058333,-82.28683333,24.1,2014,0
004-308-00261,20-Feb,24.78866667,-82.60091667,31.1,2014,0
004-308-00262,Feb-60,24.9205,-82.87841667,43.9,2014,0
004-308-00263,Mar-60,25.06225,-83.108,56.3,2014,0
004-308-00264,Feb-60,24.91691667,-83.211,59.6,2014,0
004-308-00265,Feb-60,24.84941667,-83.31058333,62.5,2014,0
004-308-00224,13-60,28.92466667,-89.10666667,71.9,2014,0
004-308-00184,15-20,28.847,-91.65341667,22.5,2014,0
004-308-00185,16-20,28.83425,-92.0285,27.2,2014,0
004-308-00231,20-Aug,30.07308333,-85.84558333,25.4,2014,0.063706291
004-308-00187,16-20,29.03675,-92.08508333,18.8,2014,0
004-308-00232,20-Jul,29.18841667,-84.79758333,31.3,2014,0
004-308-00188,16-20,29.04708333,-92.18008333,19.4,2014,0
004-308-00233,20-Jul,29.06841667,-84.62175,34.9,2014,0
004-308-00189,16-20,29.06108333,-92.11925,17.7,2014,0
004-308-00234,20-Jul,29.027,-84.29491667,29.6,2014,0
004-308-00190,15-20,29.10125,-91.97183333,12.8,2014,0
004-308-00235,20-Jul,29.292,-84.21941667,26.7,2014,0.048893726
004-308-00191,15-20,28.96816667,-91.57666667,14.1,2014,0
004-308-00236,20-Jul,29.613,-84.56041667,17.4,2014,0
004-308-00237,20-Jul,29.69983333,-84.253,16.3,2014,0
004-308-00238,20-Jul,29.30616667,-84.06016667,22.9,2014,0.024869301
004-308-00240,20-Jun,28.73508333,-83.68433333,23.8,2014,0
004-308-00241,20-Jun,28.7815,-83.83908333,26.3,2014,0.025916562
004-308-00242,20-Jun,28.76058333,-83.91558333,29.1,2014,0
004-308-00243,20-Jun,28.81583333,-84.05125,30.9,2014,0
004-308-00244,20-Jun,28.66891667,-84.15108333,35.7,2014,0.022675351
017-1402-00001,20-Oct,30.11575,-87.34066667,27,2014,0.000571455
017-1402-00003,20-Sep,30.19866667,-86.86441667,29,2014,0
017-1402-00005,Sep-60,29.94425,-86.3725,68,2014,0.586634711
017-1402-00006,Sep-60,29.71416667,-86.04058333,46,2014,0.457164341
017-1402-00007,Sep-60,29.57441667,-86.23225,99,2014,0
017-1402-00008,Sep-60,29.57741667,-86.21958333,110,2014,0
017-1402-00049,May-60,27.22858333,-84.01491667,78,2014,0.054977953
017-1402-00009,Sep-60,29.52641667,-86.1085,83,2014,0.319482994
017-1402-00050,May-60,27.07216667,-83.83491667,68,2014,0.024210662
017-1402-00011,20-Aug,29.42691667,-85.68525,35,2014,0.015429297
017-1402-00012,20-Aug,29.5175,-85.52016667,24,2014,0.019375911
017-1402-00051,May-60,27.15358333,-83.74883333,54,2014,0.282831025
017-1402-00014,Aug-60,29.29741667,-85.48575,45,2014,0.000590504
017-1402-00052,May-60,27.04433333,-83.71916667,61,2014,0.047830819
017-1402-00016,Aug-60,29.05966667,-85.44808333,59,2014,0
017-1402-00054,Apr-60,26.76683333,-83.48808333,57,2014,0.020936049
017-1402-00017,Aug-60,28.82575,-85.29191667,106,2014,0.021883381
017-1402-00056,Apr-60,26.49858333,-83.81166667,92,2014,0
017-1402-00018,Aug-60,28.8315,-85.03825,57,2014,0.011606457
017-1402-00021,20-Jul,29.13125,-84.90441667,35,2014,0.024801166
017-1402-00057,Apr-60,26.50091667,-83.88966667,110,2014,0
017-1402-00101,Apr-60,26.39716667,-83.17841667,48,2014,0
017-1402-00022,Jun-60,28.925,-84.87058333,46,2014,0.009448063
017-1402-00058,Apr-60,26.36425,-83.70233333,75,2014,0
017-1402-00102,Apr-60,26.48775,-83.21791667,48,2014,0.011071949
017-1402-00023,20-Jul,29.04833333,-84.56025,35,2014,0
017-1402-00061,Mar-60,25.95433333,-83.65191667,69,2014,0.179594647
017-1402-00104,Apr-60,26.89158333,-83.21475,42,2014,0
017-1402-00025,20-Jun,28.922,-84.42033333,35,2014,0
017-1402-00062,Mar-60,25.80525,-83.54291667,73,2014,0.015353102
017-1402-00026,Jun-60,28.76341667,-84.59008333,45,2014,0.008000376
017-1402-00105,Apr-60,26.94116667,-83.15841667,40,2014,0
017-1402-00063,Mar-60,25.65258333,-83.75375,98,2014,0
017-1402-00027,Jun-60,28.70908333,-84.50633333,41,2014,0
017-1402-00107,May-60,27.1125,-83.3165,42,2014,0.022143898
017-1402-00064,Mar-60,25.643,-83.68383333,91,2014,0
017-1402-00028,Jun-60,28.74033333,-84.37466667,38,2014,0.02000094
017-1402-00108,May-60,27.35191667,-83.39158333,41,2014,0
017-1402-00065,Mar-60,25.58541667,-83.69708333,93,2014,0
017-1402-00109,May-60,27.53891667,-83.40941667,37,2014,0
017-1402-00066,Mar-60,25.58366667,-83.47558333,69,2014,0
017-1402-00030,Jun-60,28.53625,-84.47516667,48,2014,0.196580667
